gene_id	gene_name	chromosome	count
MGP_CASTEiJ_G0032897	Rtbdn	8	119
MGP_CASTEiJ_G0032898	Rnaseh2a	8	379
MGP_CASTEiJ_G0032899	Prdx2	8	246
MGP_CASTEiJ_G0032900	Junb	8	2499
MGP_CASTEiJ_G0032901	Hook2	8	384
MGP_CASTEiJ_G0032902	Best2	8	3
MGP_CASTEiJ_G0032903	Asna1	8	94
MGP_CASTEiJ_G0032904	2310036O22Rik	8	3
MGP_CASTEiJ_G0032905	Tnpo2	8	166
MGP_CASTEiJ_G0038240	Gm25506	8	0
MGP_CASTEiJ_G0015036	A230103J11Rik	8	2
MGP_CASTEiJ_G0032906	Fbxw9	8	23
MGP_CASTEiJ_G0008870	Mir7070	8	0
MGP_CASTEiJ_G0032907	Gm5741	8	0
MGP_CASTEiJ_G0032908	Dhps	8	53
MGP_CASTEiJ_G0032909	Wdr83	8	8
MGP_CASTEiJ_G0032910	Wdr83os	8	120
MGP_CASTEiJ_G0032911	Man2b1	8	157
MGP_CASTEiJ_G0032912	Zfp791	8	72
MGP_CASTEiJ_G0008871	Gm23388	8	0
MGP_CASTEiJ_G0032369	Rab20	8	111
MGP_CASTEiJ_G0013558		8	0
MGP_CASTEiJ_G0032913	Olfr371	8	0
MGP_CASTEiJ_G0032914	Vps35	8	525
MGP_CASTEiJ_G0032915	Orc6	8	80
MGP_CASTEiJ_G0036992	Gm22336	8	0
MGP_CASTEiJ_G0032916	Mylk3	8	1
MGP_CASTEiJ_G0004445		8	0
MGP_CASTEiJ_G0032917	4921524J17Rik	8	7
MGP_CASTEiJ_G0007121	E230013L22Rik	8	46
MGP_CASTEiJ_G0002180		8	0
MGP_CASTEiJ_G0032918	Gpt2	8	84
MGP_CASTEiJ_G0032919	Dnaja2	8	216
MGP_CASTEiJ_G0032920		8	0
MGP_CASTEiJ_G0032921	Neto2	8	4
MGP_CASTEiJ_G0032370	Carkd	8	498
MGP_CASTEiJ_G0008872	Mir8109	8	0
MGP_CASTEiJ_G0032922	Itfg1	8	325
MGP_CASTEiJ_G0032371	Cars2	8	103
MGP_CASTEiJ_G0032923	Phkb	8	485
MGP_CASTEiJ_G0013559		8	0
MGP_CASTEiJ_G0035936	Hm629797	8	0
MGP_CASTEiJ_G0038241	Gm23904	8	0
MGP_CASTEiJ_G0036993	Gm24490	8	0
MGP_CASTEiJ_G0032372	Ing1	8	791
MGP_CASTEiJ_G0032924	Abcc12	8	0
MGP_CASTEiJ_G0008873	Gm44348	8	0
MGP_CASTEiJ_G0032925	Lonp2	8	234
MGP_CASTEiJ_G0036994	Gm22305	8	0
MGP_CASTEiJ_G0032926	Siah1a	8	2
MGP_CASTEiJ_G0032927	Gm10638	8	0
MGP_CASTEiJ_G0032928	N4bp1	8	122
MGP_CASTEiJ_G0007169	2010110E17Rik	8	0
MGP_CASTEiJ_G0007170	Gm27167	8	0
MGP_CASTEiJ_G0013560		8	0
MGP_CASTEiJ_G0007171	Gm27168	8	0
MGP_CASTEiJ_G0038242	Gm24781	8	0
MGP_CASTEiJ_G0032373	Ankrd10	8	188
MGP_CASTEiJ_G0007172	Gm5118	8	0
MGP_CASTEiJ_G0007173	Gm27246	8	0
MGP_CASTEiJ_G0007174	Gm10637	8	0
MGP_CASTEiJ_G0007175	Gm27169	8	0
MGP_CASTEiJ_G0008823	Mir7238	8	0
MGP_CASTEiJ_G0007176	Gm27207	8	0
MGP_CASTEiJ_G0015037	Gm27208	8	0
MGP_CASTEiJ_G0007177	4930535O05Rik	8	0
MGP_CASTEiJ_G0007178	Gm19872	8	0
MGP_CASTEiJ_G0032374	1700016D06Rik	8	0
MGP_CASTEiJ_G0032929	Cbln1	8	1
MGP_CASTEiJ_G0007179	Gm2694	8	0
MGP_CASTEiJ_G0007180	Gm27016	8	0
MGP_CASTEiJ_G0007181	1700120C18Rik	8	0
MGP_CASTEiJ_G0032930	4933402J07Rik	8	0
MGP_CASTEiJ_G0009579	Gm24841	8	0
MGP_CASTEiJ_G0032931	Zfp423	8	1
MGP_CASTEiJ_G0009569	Gm27854	8	0
MGP_CASTEiJ_G0007182		8	0
MGP_CASTEiJ_G0007122	1700128E19Rik	8	0
MGP_CASTEiJ_G0032932	Cnep1r1	8	94
MGP_CASTEiJ_G0032933	Heatr3	8	98
MGP_CASTEiJ_G0035336		8	1
MGP_CASTEiJ_G0008874	Mir7071	8	0
MGP_CASTEiJ_G0007183	9430002A10Rik	8	0
MGP_CASTEiJ_G0032375	Arhgef7	8	225
MGP_CASTEiJ_G0032934	Papd5	8	44
MGP_CASTEiJ_G0032935	Adcy7	8	1984
MGP_CASTEiJ_G0032936	Brd7	8	313
MGP_CASTEiJ_G0032937	Nkd1	8	833
MGP_CASTEiJ_G0032938	Snx20	8	0
MGP_CASTEiJ_G0032939	Nod2	8	5
MGP_CASTEiJ_G0032940	Cyld	8	59
MGP_CASTEiJ_G0008875	Mir8110	8	0
MGP_CASTEiJ_G0032941	Sall1	8	0
MGP_CASTEiJ_G0032942		8	0
MGP_CASTEiJ_G0035337		8	0
MGP_CASTEiJ_G0013561		8	0
MGP_CASTEiJ_G0004409	Gm15875	8	0
MGP_CASTEiJ_G0032376	Tex29	8	0
MGP_CASTEiJ_G0036995	Gm26331	8	0
MGP_CASTEiJ_G0038243	Gm24212	8	0
MGP_CASTEiJ_G0032943	Tox3	8	3
MGP_CASTEiJ_G0032944	Chd9	8	119
MGP_CASTEiJ_G0032945		8	0
MGP_CASTEiJ_G0038244	Gm22428	8	0
MGP_CASTEiJ_G0032946	Rbl2	8	365
MGP_CASTEiJ_G0032947	Aktip	8	58
MGP_CASTEiJ_G0009580	Gm23408	8	0
MGP_CASTEiJ_G0032948	Rpgrip1l	8	24
MGP_CASTEiJ_G0032949	Fto	8	227
MGP_CASTEiJ_G0004446	Gm3235	8	1
MGP_CASTEiJ_G0032950	Irx3	8	373
MGP_CASTEiJ_G0007184	Irx3os	8	32
MGP_CASTEiJ_G0007185	Gm28511	8	0
MGP_CASTEiJ_G0007186	Gm28515	8	0
MGP_CASTEiJ_G0007187	Gm28516	8	0
MGP_CASTEiJ_G0036996	Gm24254	8	0
MGP_CASTEiJ_G0007188	Crnde	8	254
MGP_CASTEiJ_G0007189	Gm21817	8	25
MGP_CASTEiJ_G0032951	Irx5	8	212
MGP_CASTEiJ_G0007190		8	1
MGP_CASTEiJ_G0032952	Irx6	8	0
MGP_CASTEiJ_G0032953	Mmp2	8	9
MGP_CASTEiJ_G0032954	Lpcat2	8	39
MGP_CASTEiJ_G0032955	Capns2	8	0
MGP_CASTEiJ_G0008876	Gm22151	8	0
MGP_CASTEiJ_G0032956	Slc6a2	8	2
MGP_CASTEiJ_G0032957	Ces1a	8	3
MGP_CASTEiJ_G0032958	Ces1b	8	0
MGP_CASTEiJ_G0032959		8	0
MGP_CASTEiJ_G0032343		8	0
MGP_CASTEiJ_G0032960	Ces1d	8	4731
MGP_CASTEiJ_G0032961	Ces1e	8	32
MGP_CASTEiJ_G0032962	Ces1f	8	13
MGP_CASTEiJ_G0032963	Ces1g	8	18
MGP_CASTEiJ_G0032964	Ces1h	8	0
MGP_CASTEiJ_G0032965	Ces5a	8	0
MGP_CASTEiJ_G0032377	A230072I06Rik	8	0
MGP_CASTEiJ_G0007123	Gm29175	8	0
MGP_CASTEiJ_G0007191	Gm26843	8	0
MGP_CASTEiJ_G0032966	Gnao1	8	5
MGP_CASTEiJ_G0032967	Amfr	8	687
MGP_CASTEiJ_G0032968	Nudt21	8	59
MGP_CASTEiJ_G0032969	Ogfod1	8	264
MGP_CASTEiJ_G0032970	Bbs2	8	80
MGP_CASTEiJ_G0032971	Mt4	8	0
MGP_CASTEiJ_G0032972	Mt3	8	1
MGP_CASTEiJ_G0032973	Mt2	8	241
MGP_CASTEiJ_G0032974	Mt1	8	230
MGP_CASTEiJ_G0032975	Nup93	8	51
MGP_CASTEiJ_G0008877	Mir138-2	8	0
MGP_CASTEiJ_G0032976	Slc12a3	8	1
MGP_CASTEiJ_G0007192	Gm15889	8	0
MGP_CASTEiJ_G0004447	Gm15890	8	1
MGP_CASTEiJ_G0032977	Herpud1	8	734
MGP_CASTEiJ_G0007193	9330175E14Rik	8	0
MGP_CASTEiJ_G0009570	Gm22207	8	0
MGP_CASTEiJ_G0032978	Nlrc5	8	3
MGP_CASTEiJ_G0008878	Mir7072	8	0
MGP_CASTEiJ_G0032979	Cpne2	8	84
MGP_CASTEiJ_G0032980	Fam192a	8	54
MGP_CASTEiJ_G0032981	Rspry1	8	35
MGP_CASTEiJ_G0032982	Arl2bp	8	103
MGP_CASTEiJ_G0032983	Pllp	8	5
MGP_CASTEiJ_G0009581	Gm22846	8	0
MGP_CASTEiJ_G0032984	Ccl22	8	0
MGP_CASTEiJ_G0035970	Gm5607	8	5
MGP_CASTEiJ_G0032985	Cx3cl1	8	105
MGP_CASTEiJ_G0032986	Ccl17	8	0
MGP_CASTEiJ_G0032987	Ciapin1	8	16
MGP_CASTEiJ_G0032988	Coq9	8	6
MGP_CASTEiJ_G0032378		8	0
MGP_CASTEiJ_G0032989	Polr2c	8	4
MGP_CASTEiJ_G0032990	Dok4	8	22
MGP_CASTEiJ_G0032991	Ccdc102a	8	6
MGP_CASTEiJ_G0032992	Adgrg5	8	0
MGP_CASTEiJ_G0035338		8	2
MGP_CASTEiJ_G0032993	Adgrg1	8	2810
MGP_CASTEiJ_G0032994	Adgrg3	8	28
MGP_CASTEiJ_G0009565	Gm23888	8	0
MGP_CASTEiJ_G0032995	Drc7	8	5
MGP_CASTEiJ_G0032996	Katnb1	8	0
MGP_CASTEiJ_G0032997	Kifc3	8	187
MGP_CASTEiJ_G0032998	Cngb1	8	2
MGP_CASTEiJ_G0032999	Tepp	8	0
MGP_CASTEiJ_G0033000	Zfp319	8	2
MGP_CASTEiJ_G0033001	Usb1	8	15
MGP_CASTEiJ_G0033002	Mmp15	8	391
MGP_CASTEiJ_G0033003	Cfap20	8	81
MGP_CASTEiJ_G0033004	Csnk2a2	8	35
MGP_CASTEiJ_G0033005	Ccdc113	8	0
MGP_CASTEiJ_G0033006	Prss54	8	0
MGP_CASTEiJ_G0013562		8	0
MGP_CASTEiJ_G0033007	Gins3	8	0
MGP_CASTEiJ_G0033008	Ndrg4	8	15
MGP_CASTEiJ_G0033009	Setd6	8	38
MGP_CASTEiJ_G0033010	Cnot1	8	343
MGP_CASTEiJ_G0038245	Gm26493	8	0
MGP_CASTEiJ_G0008879	Mir7073	8	0
MGP_CASTEiJ_G0038246	Gm26265	8	0
MGP_CASTEiJ_G0038247	Gm26265	8	0
MGP_CASTEiJ_G0015038	4930513N10Rik	8	3
MGP_CASTEiJ_G0033011	Slc38a7	8	132
MGP_CASTEiJ_G0033012	Got2	8	300
MGP_CASTEiJ_G0038248	Gm22780	8	0
MGP_CASTEiJ_G0032379		8	0
MGP_CASTEiJ_G0032380	Spaca7	8	0
MGP_CASTEiJ_G0032381	Tubgcp3	8	123
MGP_CASTEiJ_G0036997	Gm25160	8	0
MGP_CASTEiJ_G0013563		8	0
MGP_CASTEiJ_G0008824	Gm26483	8	0
MGP_CASTEiJ_G0015022	4931415C17Rik	8	1
MGP_CASTEiJ_G0007124	Gm15348	8	0
MGP_CASTEiJ_G0036998	Gm23494	8	0
MGP_CASTEiJ_G0004448	Gm15679	8	0
MGP_CASTEiJ_G0013564		8	0
MGP_CASTEiJ_G0034167	A4gnt	9	1
MGP_CASTEiJ_G0034168	Dzip1l	9	19
MGP_CASTEiJ_G0034169	Cldn18	9	7935
MGP_CASTEiJ_G0004542	Gm16004	9	0
MGP_CASTEiJ_G0038318	Gm23949	9	0
MGP_CASTEiJ_G0034170	Sox14	9	0
MGP_CASTEiJ_G0038319	Gm23594	9	0
MGP_CASTEiJ_G0013686		9	18
MGP_CASTEiJ_G0007312	4930519F24Rik	9	0
MGP_CASTEiJ_G0002269		9	0
MGP_CASTEiJ_G0007313	Gm28167	9	0
MGP_CASTEiJ_G0013687		9	0
MGP_CASTEiJ_G0007314	Gm28166	9	0
MGP_CASTEiJ_G0034171	Il20rb	9	17
MGP_CASTEiJ_G0034172	Nck1	9	40
MGP_CASTEiJ_G0035946	Gm28586	9	0
MGP_CASTEiJ_G0034173	Slc35g2	9	23
MGP_CASTEiJ_G0034174	Stag1	9	69
MGP_CASTEiJ_G0013688		9	1
MGP_CASTEiJ_G0002270		9	0
MGP_CASTEiJ_G0002271		9	0
MGP_CASTEiJ_G0034175	Pccb	9	733
MGP_CASTEiJ_G0013689		9	0
MGP_CASTEiJ_G0034176	Msl2	9	166
MGP_CASTEiJ_G0002272		9	0
MGP_CASTEiJ_G0034177	Ppp2r3a	9	120
MGP_CASTEiJ_G0002273		9	0
MGP_CASTEiJ_G0002274		9	1
MGP_CASTEiJ_G0002275		9	0
MGP_CASTEiJ_G0002276		9	1
MGP_CASTEiJ_G0002277		9	0
MGP_CASTEiJ_G0038320	Gm24338	9	0
MGP_CASTEiJ_G0013690		9	0
MGP_CASTEiJ_G0013691		9	0
MGP_CASTEiJ_G0007315	Gm28979	9	0
MGP_CASTEiJ_G0038321	Gm24638	9	0
MGP_CASTEiJ_G0013692		9	0
MGP_CASTEiJ_G0034178	Gm5145	9	0
MGP_CASTEiJ_G0007223	Gm29176	9	0
MGP_CASTEiJ_G0015071	Gm29521	9	0
MGP_CASTEiJ_G0002278		9	0
MGP_CASTEiJ_G0034179	Ephb1	9	0
MGP_CASTEiJ_G0034180	9630041A04Rik	9	0
MGP_CASTEiJ_G0002279		9	0
MGP_CASTEiJ_G0002280		9	0
MGP_CASTEiJ_G0035611	n-R5s88	9	0
MGP_CASTEiJ_G0035947	Gm29388	9	0
MGP_CASTEiJ_G0002281		9	0
MGP_CASTEiJ_G0002282		9	0
MGP_CASTEiJ_G0008963	Mir7243	9	0
MGP_CASTEiJ_G0007316	Gm26846	9	0
MGP_CASTEiJ_G0037072	Gm22894	9	0
MGP_CASTEiJ_G0034181	Ky	9	0
MGP_CASTEiJ_G0035612	Gm25669	9	0
MGP_CASTEiJ_G0013693		9	0
MGP_CASTEiJ_G0013694		9	0
MGP_CASTEiJ_G0007317	Gm29387	9	0
MGP_CASTEiJ_G0034182	Cep63	9	0
MGP_CASTEiJ_G0033351	Ccdc82	9	20
MGP_CASTEiJ_G0034183	Anapc13	9	0
MGP_CASTEiJ_G0007318	4930533D04Rik	9	0
MGP_CASTEiJ_G0002283		9	0
MGP_CASTEiJ_G0034184	Amotl2	9	5
MGP_CASTEiJ_G0034185	Gm5627	9	0
MGP_CASTEiJ_G0007319	Gm28621	9	0
MGP_CASTEiJ_G0034186	Ryk	9	84
MGP_CASTEiJ_G0037018	Gm26189	9	0
MGP_CASTEiJ_G0034187	Slco2a1	9	2276
MGP_CASTEiJ_G0009602	Gm25842	9	0
MGP_CASTEiJ_G0035613	n-R5s89	9	0
MGP_CASTEiJ_G0038322	Gm22595	9	0
MGP_CASTEiJ_G0033352		9	20
MGP_CASTEiJ_G0034188	Rab6b	9	38
MGP_CASTEiJ_G0002284		9	14
MGP_CASTEiJ_G0034189	Srprb	9	395
MGP_CASTEiJ_G0034190	Gm20425	9	0
MGP_CASTEiJ_G0034191	Trf	9	25
MGP_CASTEiJ_G0034192	1300017J02Rik	9	1
MGP_CASTEiJ_G0034193	Topbp1	9	63
MGP_CASTEiJ_G0034194		9	37
MGP_CASTEiJ_G0013695		9	0
MGP_CASTEiJ_G0015072	5830418P13Rik	9	0
MGP_CASTEiJ_G0034195	Bfsp2	9	0
MGP_CASTEiJ_G0002285		9	0
MGP_CASTEiJ_G0002286		9	0
MGP_CASTEiJ_G0033353	Phxr4	9	0
MGP_CASTEiJ_G0004543	Gm16252	9	0
MGP_CASTEiJ_G0034196	Tmem108	9	0
MGP_CASTEiJ_G0037073	Gm26360	9	0
MGP_CASTEiJ_G0002287		9	0
MGP_CASTEiJ_G0004544	4932413F04Rik	9	0
MGP_CASTEiJ_G0002288		9	0
MGP_CASTEiJ_G0013696		9	0
MGP_CASTEiJ_G0007320	Gm29154	9	0
MGP_CASTEiJ_G0034197	Nphp3	9	90
MGP_CASTEiJ_G0034198	Gm28305	9	0
MGP_CASTEiJ_G0002289		9	2
MGP_CASTEiJ_G0034199	Uba5	9	502
MGP_CASTEiJ_G0034200	Acad11	9	138
MGP_CASTEiJ_G0034201	Ackr4	9	1
MGP_CASTEiJ_G0034202		9	85
MGP_CASTEiJ_G0013697		9	9
MGP_CASTEiJ_G0002290		9	1
MGP_CASTEiJ_G0034203	Acpp	9	16
MGP_CASTEiJ_G0002291		9	0
MGP_CASTEiJ_G0013698		9	0
MGP_CASTEiJ_G0007321	Gm28548	9	0
MGP_CASTEiJ_G0008964	Mir2136	9	0
MGP_CASTEiJ_G0038323	Gm25904	9	0
MGP_CASTEiJ_G0034204	Cpne4	9	0
MGP_CASTEiJ_G0008965	Gm23391	9	0
MGP_CASTEiJ_G0034205	Mrpl3	9	169
MGP_CASTEiJ_G0002292		9	0
MGP_CASTEiJ_G0034206	Nudt16	9	25
MGP_CASTEiJ_G0034207	1700080E11Rik	9	0
MGP_CASTEiJ_G0034208	Nek11	9	3
MGP_CASTEiJ_G0002293		9	0
MGP_CASTEiJ_G0004545	Gm20643	9	0
MGP_CASTEiJ_G0004546		9	0
MGP_CASTEiJ_G0034209	Aste1	9	20
MGP_CASTEiJ_G0034210	Atp2c1	9	441
MGP_CASTEiJ_G0008916	Gm22643	9	0
MGP_CASTEiJ_G0004547	Gm19667	9	2
MGP_CASTEiJ_G0013699		9	0
MGP_CASTEiJ_G0034211	Pik3r4	9	322
MGP_CASTEiJ_G0037074	Gm22720	9	0
MGP_CASTEiJ_G0034212	Col6a6	9	2
MGP_CASTEiJ_G0002294		9	0
MGP_CASTEiJ_G0034213	Col6a5	9	2
MGP_CASTEiJ_G0034214	Col6a4	9	0
MGP_CASTEiJ_G0002295		9	0
MGP_CASTEiJ_G0013700		9	0
MGP_CASTEiJ_G0007322	Gm29208	9	0
MGP_CASTEiJ_G0004548	D030055H07Rik	9	8
MGP_CASTEiJ_G0034215	Glyctk	9	9
MGP_CASTEiJ_G0008966	Mir135a-1	9	0
MGP_CASTEiJ_G0034216	Wdr82	9	274
MGP_CASTEiJ_G0008967	Mirlet7g	9	0
MGP_CASTEiJ_G0034217	Ppm1m	9	117
MGP_CASTEiJ_G0034218	Twf2	9	63
MGP_CASTEiJ_G0034219	Tlr9	9	8
MGP_CASTEiJ_G0034220	Alas1	9	515
MGP_CASTEiJ_G0004549	4930500F10Rik	9	0
MGP_CASTEiJ_G0034221	Poc1a	9	16
MGP_CASTEiJ_G0004550	Gm29123	9	4
MGP_CASTEiJ_G0034222	Dusp7	9	63
MGP_CASTEiJ_G0034223	Acy1	9	65
MGP_CASTEiJ_G0034224	Abhd14a	9	55
MGP_CASTEiJ_G0034225	Abhd14b	9	38
MGP_CASTEiJ_G0004551	Gm28959	9	0
MGP_CASTEiJ_G0034226	Pcbp4	9	128
MGP_CASTEiJ_G0034227	Gpr62	9	0
MGP_CASTEiJ_G0034228	Parp3	9	222
MGP_CASTEiJ_G0034229	Rrp9	9	32
MGP_CASTEiJ_G0034230	Iqcf1	9	0
MGP_CASTEiJ_G0034231	Iqcf3	9	3
MGP_CASTEiJ_G0034232	Iqcf5	9	0
MGP_CASTEiJ_G0034233	Iqcf4	9	0
MGP_CASTEiJ_G0034234	Iqcf6	9	0
MGP_CASTEiJ_G0033354	Mtmr2	9	16
MGP_CASTEiJ_G0009603	Gm26185	9	0
MGP_CASTEiJ_G0004552	Gm28111	9	0
MGP_CASTEiJ_G0034235	Grm2	9	0
MGP_CASTEiJ_G0034236	Tex264	9	140
MGP_CASTEiJ_G0034237	Rad54l2	9	95
MGP_CASTEiJ_G0034238	Vprbp	9	23
MGP_CASTEiJ_G0034239	Manf	9	161
MGP_CASTEiJ_G0034240	Rbm15b	9	425
MGP_CASTEiJ_G0004553	4930524O07Rik	9	1
MGP_CASTEiJ_G0034241	Dock3	9	0
MGP_CASTEiJ_G0013701		9	0
MGP_CASTEiJ_G0037075	Gm22454	9	0
MGP_CASTEiJ_G0033355	Cep57	9	47
MGP_CASTEiJ_G0038324	Gm23595	9	0
MGP_CASTEiJ_G0013702		9	0
MGP_CASTEiJ_G0008968	Gm22238	9	0
MGP_CASTEiJ_G0007323	1700039M15Rik	9	0
MGP_CASTEiJ_G0034242	Mapkapk3	9	362
MGP_CASTEiJ_G0038506		9	14
MGP_CASTEiJ_G0034243	Cish	9	177
MGP_CASTEiJ_G0004554	Gm17041	9	0
MGP_CASTEiJ_G0034244	Hemk1	9	62
MGP_CASTEiJ_G0034245	6430571L13Rik	9	1
MGP_CASTEiJ_G0007324	4930429P21Rik	9	0
MGP_CASTEiJ_G0033356	Fam76b	9	42
MGP_CASTEiJ_G0034246	Cacna2d2	9	1
MGP_CASTEiJ_G0004555	Gm17141	9	0
MGP_CASTEiJ_G0004556	Gm17118	9	0
MGP_CASTEiJ_G0034247	Tmem115	9	53
MGP_CASTEiJ_G0034248	Cyb561d2	9	16
MGP_CASTEiJ_G0034249	Nprl2	9	52
MGP_CASTEiJ_G0034250	Zmynd10	9	6
MGP_CASTEiJ_G0004557	Gm34106	9	1
MGP_CASTEiJ_G0034251	Rassf1	9	50
MGP_CASTEiJ_G0004558	Gm9917	9	6
MGP_CASTEiJ_G0034252	Tusc2	9	44
MGP_CASTEiJ_G0034253	Hyal2	9	65
MGP_CASTEiJ_G0004559	Gm16343	9	1
MGP_CASTEiJ_G0034254	Hyal1	9	3
MGP_CASTEiJ_G0034255	Nat6	9	27
MGP_CASTEiJ_G0034256	Hyal3	9	14
MGP_CASTEiJ_G0034257	Ifrd2	9	113
MGP_CASTEiJ_G0007325	Lsmem2	9	2
MGP_CASTEiJ_G0007326	Gm38150	9	2
MGP_CASTEiJ_G0034258	Sema3b	9	134
MGP_CASTEiJ_G0034259	Gnai2	9	357
MGP_CASTEiJ_G0002296		9	2
MGP_CASTEiJ_G0034260	Slc38a3	9	0
MGP_CASTEiJ_G0034261	Gnat1	9	1
MGP_CASTEiJ_G0002297		9	0
MGP_CASTEiJ_G0034262	Sema3f	9	21
MGP_CASTEiJ_G0034263	Rbm5	9	347
MGP_CASTEiJ_G0004560	Gm37850	9	2
MGP_CASTEiJ_G0034264		9	147
MGP_CASTEiJ_G0002298		9	0
MGP_CASTEiJ_G0034265	Mon1a	9	97
MGP_CASTEiJ_G0037076	Gm23856	9	0
MGP_CASTEiJ_G0034266	Mst1r	9	1
MGP_CASTEiJ_G0034267	Actl11	9	0
MGP_CASTEiJ_G0004561	Gm37974	9	0
MGP_CASTEiJ_G0034268	Camkv	9	0
MGP_CASTEiJ_G0034269	Traip	9	0
MGP_CASTEiJ_G0034270	Uba7	9	32
MGP_CASTEiJ_G0034271	Gm20661	9	0
MGP_CASTEiJ_G0034272	Fam212a	9	0
MGP_CASTEiJ_G0004562	4921523L03Rik	9	0
MGP_CASTEiJ_G0034273	Cdhr4	9	2
MGP_CASTEiJ_G0034274	Gm20662	9	0
MGP_CASTEiJ_G0004563	4930535L15Rik	9	0
MGP_CASTEiJ_G0034275	Ip6k1	9	243
MGP_CASTEiJ_G0004564	Gm38134	9	0
MGP_CASTEiJ_G0034276	Gmppb	9	28
MGP_CASTEiJ_G0034277	Rnf123	9	89
MGP_CASTEiJ_G0015073	Gm20529	9	0
MGP_CASTEiJ_G0034278	Amigo3	9	13
MGP_CASTEiJ_G0034279	Mst1	9	1
MGP_CASTEiJ_G0008969	Mir7088	9	0
MGP_CASTEiJ_G0034280	Apeh	9	195
MGP_CASTEiJ_G0034281	Bsn	9	3
MGP_CASTEiJ_G0008970		9	0
MGP_CASTEiJ_G0015074	4930447F24Rik	9	0
MGP_CASTEiJ_G0013703		9	0
MGP_CASTEiJ_G0002299		9	0
MGP_CASTEiJ_G0002300		9	0
MGP_CASTEiJ_G0034282	Dag1	9	973
MGP_CASTEiJ_G0034283	Nicn1	9	51
MGP_CASTEiJ_G0034284	Amt	9	52
MGP_CASTEiJ_G0034285	Tcta	9	0
MGP_CASTEiJ_G0034286	Rhoa	9	582
MGP_CASTEiJ_G0013704		9	0
MGP_CASTEiJ_G0034287	Gpx1	9	17
MGP_CASTEiJ_G0034288	Usp4	9	568
MGP_CASTEiJ_G0035948	Gm37963	9	1
MGP_CASTEiJ_G0034289	1700102P08Rik	9	12
MGP_CASTEiJ_G0034290	Ccdc36	9	4
MGP_CASTEiJ_G0038325	Gm25456	9	0
MGP_CASTEiJ_G0034291	BC048562	9	0
MGP_CASTEiJ_G0034292	Klhdc8b	9	58
MGP_CASTEiJ_G0034293	Ccdc71	9	111
MGP_CASTEiJ_G0002301		9	0
MGP_CASTEiJ_G0034294	Lamb2	9	635
MGP_CASTEiJ_G0034295	Usp19	9	654
MGP_CASTEiJ_G0034296	Qars	9	127
MGP_CASTEiJ_G0034297	Qrich1	9	256
MGP_CASTEiJ_G0002302		9	0
MGP_CASTEiJ_G0002303		9	0
MGP_CASTEiJ_G0034298	Impdh2	9	15
MGP_CASTEiJ_G0013705		9	0
MGP_CASTEiJ_G0034299	Ndufaf3	9	48
MGP_CASTEiJ_G0007327	4833445I07Rik	9	8
MGP_CASTEiJ_G0008971	Gm24083	9	0
MGP_CASTEiJ_G0008972	Mir191	9	0
MGP_CASTEiJ_G0008973	Mir425	9	0
MGP_CASTEiJ_G0034300	Dalrd3	9	122
MGP_CASTEiJ_G0034301	Wdr6	9	397
MGP_CASTEiJ_G0034302	P4htm	9	39
MGP_CASTEiJ_G0035949	Gm38163	9	0
MGP_CASTEiJ_G0034303	Arih2	9	203
MGP_CASTEiJ_G0034304	Slc25a20	9	140
MGP_CASTEiJ_G0034305	Prkar2a	9	276
MGP_CASTEiJ_G0037077	Gm24259	9	0
MGP_CASTEiJ_G0034306	Ip6k2	9	107
MGP_CASTEiJ_G0038326	Gm23034	9	0
MGP_CASTEiJ_G0034307	Nckipsd	9	24
MGP_CASTEiJ_G0015075	Gm35025	9	2
MGP_CASTEiJ_G0002304		9	1
MGP_CASTEiJ_G0034308	Celsr3	9	5
MGP_CASTEiJ_G0008974	Gm23156	9	0
MGP_CASTEiJ_G0034309	Slc26a6	9	36
MGP_CASTEiJ_G0034310	Tmem89	9	0
MGP_CASTEiJ_G0034311	Uqcrc1	9	619
MGP_CASTEiJ_G0002305		9	0
MGP_CASTEiJ_G0034312	Col7a1	9	115
MGP_CASTEiJ_G0008975	Mir711	9	0
MGP_CASTEiJ_G0034313	Ucn2	9	0
MGP_CASTEiJ_G0007328	Gm38004	9	0
MGP_CASTEiJ_G0034314	Pfkfb4	9	1261
MGP_CASTEiJ_G0034315	Shisa5	9	467
MGP_CASTEiJ_G0034317		9	0
MGP_CASTEiJ_G0034316		9	12
MGP_CASTEiJ_G0034318	Atrip	9	1
MGP_CASTEiJ_G0034319	Tma7	9	22
MGP_CASTEiJ_G0034320	Ccdc51	9	19
MGP_CASTEiJ_G0004565	Gm7628	9	4
MGP_CASTEiJ_G0034321	Plxnb1	9	1600
MGP_CASTEiJ_G0034322		9	5
MGP_CASTEiJ_G0034323	Fbxw13	9	0
MGP_CASTEiJ_G0002306		9	0
MGP_CASTEiJ_G0004566		9	0
MGP_CASTEiJ_G0034324		9	0
MGP_CASTEiJ_G0004567		9	0
MGP_CASTEiJ_G0034325		9	0
MGP_CASTEiJ_G0007329		9	0
MGP_CASTEiJ_G0034326	Spink8	9	0
MGP_CASTEiJ_G0034327	Nme6	9	36
MGP_CASTEiJ_G0034328	Camp	9	0
MGP_CASTEiJ_G0034329	Cdc25a	9	79
MGP_CASTEiJ_G0008976	Mir7089	9	0
MGP_CASTEiJ_G0013706		9	0
MGP_CASTEiJ_G0034330	Map4	9	273
